Sample_Key	MD5_R1	File_R1	MD5_R2	File_R2
YF-4364-RE026-1A_S46_L002	2fedd987cf7b434cc59a8de4d9046b7c	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE026-1A_1	YF-4364-RE026-1A_S46_L002_R1_001.fastq.gz	1391d9f08b387fd49185fedf36f13105	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE026-1A_1	YF-4364-RE026-1A_S46_L002_R2_001.fastq.gz
YF-4364-RE050-1A_S70_L002	a30cbeb9157f5b365e62ff7daebdf568	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE050-1A_1	YF-4364-RE050-1A_S70_L002_R1_001.fastq.gz	d5a4a6f3834d80eddc5b4bcb6f9bc97e	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE050-1A_1	YF-4364-RE050-1A_S70_L002_R2_001.fastq.gz
YF-4364-RE048-1A_S68_L002	43b497f04a50b68255a54a8a9677caac	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE048-1A_1	YF-4364-RE048-1A_S68_L002_R1_001.fastq.gz	8a9153a2b01d8322671f289ebb26de97	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE048-1A_1	YF-4364-RE048-1A_S68_L002_R2_001.fastq.gz
YF-4364-RE064-1A_S83_L002	67128792199e035c68d1b839f79b2324	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE064-1A_1	YF-4364-RE064-1A_S83_L002_R1_001.fastq.gz	9d277502b926122f494f813894ca0620	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE064-1A_1	YF-4364-RE064-1A_S83_L002_R2_001.fastq.gz
YF-4364-RE066-1A1-2-pool_S40_L001	5a4ae8199eebdc2c78b011f3e4a6c3b2	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE066-1A1-2-pool	YF-4364-RE066-1A1-2-pool_S40_L001_R1_001.fastq.gz	d84908b914cd2bec4b52df97ea87b527	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE066-1A1-2-pool	YF-4364-RE066-1A1-2-pool_S40_L001_R2_001.fastq.gz
YF-4364-RE031-1A_S6_L001	5463cf18b53dbbb0bf078e11a8709e6e	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE031-1A	YF-4364-RE031-1A_S6_L001_R1_001.fastq.gz	73c682dc2fdce195520ed678e584cc32	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE031-1A	YF-4364-RE031-1A_S6_L001_R2_001.fastq.gz
YF-4364-RE032-2A_S52_L002	83108c1853b8d81ac9fc0232e8a8f09d	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE032-2A_1	YF-4364-RE032-2A_S52_L002_R1_001.fastq.gz	a30824e1ebb5c5e6c8fa1b06c5992bbc	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE032-2A_1	YF-4364-RE032-2A_S52_L002_R2_001.fastq.gz
YF-4364-RE045-1A_S20_L001	e04f43f3cc10bbb855146cc91359ccad	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE045-1A	YF-4364-RE045-1A_S20_L001_R1_001.fastq.gz	6bdcfd977b99a91c7d50da069cf38ed2	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE045-1A	YF-4364-RE045-1A_S20_L001_R2_001.fastq.gz
YF-4364-RE048-1A_S23_L001	c17ec1a9164bf9ffc22e865ba477ac11	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE048-1A	YF-4364-RE048-1A_S23_L001_R1_001.fastq.gz	095411aad685b57ab1881bf576d141da	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE048-1A	YF-4364-RE048-1A_S23_L001_R2_001.fastq.gz
YF-4364-RE043-1A_S18_L001	748836eb9191d1f0a0f20835bbb02ece	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE043-1A	YF-4364-RE043-1A_S18_L001_R1_001.fastq.gz	d1bb245e8d50d45f8595941ac3d25888	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE043-1A	YF-4364-RE043-1A_S18_L001_R2_001.fastq.gz
YF-4364-RE058-1A_S78_L002	b5ebac8ca3e8bd83b5ef9f736ab65a9b	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE058-1A_1	YF-4364-RE058-1A_S78_L002_R1_001.fastq.gz	e59cbc528911094b4f18a50706f97779	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE058-1A_1	YF-4364-RE058-1A_S78_L002_R2_001.fastq.gz
YF-4364-RE064-1A_S38_L001	7b320b4db24f9467b4c8415ea7337851	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE064-1A	YF-4364-RE064-1A_S38_L001_R1_001.fastq.gz	3ed9c1870e07464282b33508c6620456	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE064-1A	YF-4364-RE064-1A_S38_L001_R2_001.fastq.gz
YF-4364-RE058-1A_S33_L001	f915c7aa99e7ba111bddce8b6062272e	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE058-1A	YF-4364-RE058-1A_S33_L001_R1_001.fastq.gz	6402f36bd02cef5e826b2092b12b0583	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE058-1A	YF-4364-RE058-1A_S33_L001_R2_001.fastq.gz
YF-4364-RE062-1A_S37_L001	64ba9ff41397198abcf7949d46552b68	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE062-1A	YF-4364-RE062-1A_S37_L001_R1_001.fastq.gz	69e8282d86e9a3b3682d4cc3c59f6f51	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE062-1A	YF-4364-RE062-1A_S37_L001_R2_001.fastq.gz
YF-4364-RE041-2A_S16_L001	52d92c6dc28850b0a2064576d4748d27	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE041-2A	YF-4364-RE041-2A_S16_L001_R1_001.fastq.gz	e9fbd5e0a9d6b66d05e675ffbec870ce	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE041-2A	YF-4364-RE041-2A_S16_L001_R2_001.fastq.gz
YF-4364-RE032-2A_S7_L001	bae1e41b3544791f8ee1c1bac2d24edc	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE032-2A	YF-4364-RE032-2A_S7_L001_R1_001.fastq.gz	363b7cf44de08e6c0d712d47e1548e60	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE032-2A	YF-4364-RE032-2A_S7_L001_R2_001.fastq.gz
YF-4364-RE070-1A_S89_L002	3ca3b31200afe76625415a5478a48669	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE070-1A_1	YF-4364-RE070-1A_S89_L002_R1_001.fastq.gz	15b1daac563074abf985b7940ca89453	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE070-1A_1	YF-4364-RE070-1A_S89_L002_R2_001.fastq.gz
YF-4364-RE052-1A_S27_L001	8cd75f2feef18eb9b4c6d622dbfd6354	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE052-1A	YF-4364-RE052-1A_S27_L001_R1_001.fastq.gz	08704a3aee77b35fef01e89ab1ec0b78	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE052-1A	YF-4364-RE052-1A_S27_L001_R2_001.fastq.gz
YF-4364-RE028-1A_S48_L002	8885f53269b473ea7bbe7355cebd323c	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE028-1A_1	YF-4364-RE028-1A_S48_L002_R1_001.fastq.gz	e9cccde862d36bec37007751acc7e429	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE028-1A_1	YF-4364-RE028-1A_S48_L002_R2_001.fastq.gz
YF-4364-RE065-1A_S39_L001	5fd4584efd4134180175ec0101a2c0ff	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE065-1A	YF-4364-RE065-1A_S39_L001_R1_001.fastq.gz	b2163763ad2b99e0f7f0a2d00e8aa14e	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE065-1A	YF-4364-RE065-1A_S39_L001_R2_001.fastq.gz
YF-4364-RE038-1A_S58_L002	02857061a419326a43e0909cae9b8e22	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE038-1A_1	YF-4364-RE038-1A_S58_L002_R1_001.fastq.gz	ee425e8104a375504003fa4f0d9814d7	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE038-1A_1	YF-4364-RE038-1A_S58_L002_R2_001.fastq.gz
YF-4364-RE056-1A_S31_L001	d089c1d087da592a93b24d2ea6ef8425	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE056-1A	YF-4364-RE056-1A_S31_L001_R1_001.fastq.gz	79211faebb6785642e89ad21b9e427f2	20260217_LH00217_0327_B23JJFLLT4	Sample_YF-4364-RE056-1A	YF-4364-RE056-1A_S31_L001_R2_001.fastq.gz
